업종,가게이름,평가점수,평가인원,리뷰갯수,주소,Latitude,Longitude,전화,영업시간,링크주소
치킨,교촌치킨 문래점,1.7,22,6,서울 영등포구 선유로 62,37.5193687,126.8895767,02-2672-7676,매일 12:00 ~ 00:00,https://place.map.kakao.com/1234283791#review
치킨,오이씨통치킨 문래점,3.7,3,6,서울 영등포구 선유서로 35 상가동 10-1호,37.5192004,126.8840565,02-2636-9955,매일 14:00 ~ 23:30,https://place.map.kakao.com/1401998145#review
치킨,광고두부자통닭,3,2,6,서울 강북구 솔매로45길 98,37.6303174,127.0239527,02-985-5050,,https://place.map.kakao.com/1854246517#review
치킨,봉구통닭 아현역점,4.5,2,6,서울 서대문구 신촌로37안길 6 1층,37.5579422,126.9565864,,영업시간 화~일 15:00 ~ 01:00,https://place.map.kakao.com/620259976#review
치킨,청년치킨,4.2,6,6,서울 서대문구 북아현로 8-2,37.558211,126.9565124,02-365-8808,,https://place.map.kakao.com/1259612619#review
치킨,BBQ 효자점,3.6,10,6,서울 종로구 필운대로 59,37.5812266,126.9683531,02-723-3785,매일 11:00 ~ 23:00,https://place.map.kakao.com/8578395#review
치킨,닭터누룽지통닭구이,5,4,6,서울 중랑구 용마산로129나길 3,37.6072497,127.0998468,02-433-3914,,https://place.map.kakao.com/8093445#review
치킨,지코바 양평점,4.5,13,6,서울 영등포구 양평로 109 1층,37.5369899,126.895206,02-2068-9282,화~일 14:00 ~ 24:00,https://place.map.kakao.com/394972486#review
치킨,치맥라이프,4.8,5,6,서울 용산구 신흥로 54,37.543073,126.987805,070-4212-9200,"영업시간 토,일 15:00 ~ 03:00",https://place.map.kakao.com/26993981#review
치킨,치르치르&뉴욕야시장 명동본점,2.8,4,6,서울 중구 명동7길 21 명동아르누보센텀 115호,37.5646918,126.9838429,02-773-0101,매일 15:00 ~ 02:00,https://place.map.kakao.com/654839139#review
치킨,호치킨 천왕역점,2.3,4,6,서울 구로구 오리로 1149,37.4943867,126.8325917,02-2681-5727,매일 13:00 ~ 01:00,https://place.map.kakao.com/25534220#review
치킨,맥시칸치킨 대학로점,5,2,6,서울 종로구 율곡로17길 4-35,37.5761282,127.0055857,02-764-3318,매일 11:00 ~ 24:00,https://place.map.kakao.com/1052329924#review
치킨,계동치킨 충정로점,2.5,4,6,서울 서대문구 통일로9안길 37,37.5658485,126.9657625,02-312-8040,,https://place.map.kakao.com/23182533#review
치킨,쌀통닭 개포역점,4,4,5,서울 강남구 개포로82길 13-9,37.4886247,127.0677433,02-3411-5235,매일 12:00 ~ 24:00,https://place.map.kakao.com/1976102113#review
치킨,미림치킨,5,1,5,서울 구로구 고척로33길 98 1층,37.50679,126.8472326,02-2685-6796,,https://place.map.kakao.com/16591651#review
치킨,BHC치킨 동대문점,2.2,6,5,서울 중구 을지로44길 10 2층,37.5656975,127.0064148,02-2278-0053,매일 12:00 ~ 24:00,https://place.map.kakao.com/10859202#review
치킨,더맛존숯불바베큐,3,1,5,서울 중구 을지로44길 15,37.5653623,127.0066174,02-2266-1510,,https://place.map.kakao.com/15529823#review
치킨,교촌치킨 금호역점,1.5,8,5,서울 성동구 장터길 26,37.5481924,127.0187336,02-2296-5992,매일 12:00 ~ 00:30,https://place.map.kakao.com/8672130#review
치킨,교촌치킨 길1호점,2.8,6,5,서울 강동구 천중로 201,37.541047,127.1425491,02-473-0092,매일 12:00 ~ 24:00,https://place.map.kakao.com/16054168#review
치킨,둘둘치킨 명동본점,3.4,11,5,서울 중구 퇴계로20길 5 1층,37.559886,126.9857712,02-772-9377,,https://place.map.kakao.com/23965613#review
치킨,후라이드참잘하는집 영등포점,4.7,7,5,서울 영등포구 당산로28길 18-1 1층,37.5243275,126.8983737,02-6406-3379,월~토 11:00 ~ 02:30,https://place.map.kakao.com/1196749962#review
치킨,오븐마루 돈암점,4.8,4,5,서울 성북구 동소문로17길 37,37.5935484,127.0152431,02-928-9249,매일 15:00 ~ 02:00,https://place.map.kakao.com/27345831#review
치킨,뉴맥시칸 참숯바베큐치킨,0,0,5,서울 성북구 보문로38길 11,37.5915696,127.0145465,02-924-6060,,https://place.map.kakao.com/2125974381#review
치킨,후라이드참잘하는집 거여마천점,4.3,6,5,서울 송파구 마천로57길 22-1,37.4953371,127.1536141,02-400-3236,월~토 11:00 ~ 01:30,https://place.map.kakao.com/1038672299#review
치킨,다코기 만리점,4.7,7,5,서울 중구 만리재로 175 서울역 센트럴자이 402동 1층 103호,37.555136,126.9634788,02-313-3770,,https://place.map.kakao.com/221446583#review
치킨,BHC치킨 종로성대점,4.2,5,5,서울 종로구 성균관로 40,37.5863157,126.9969073,02-742-0100,매일 12:00 ~ 24:00,https://place.map.kakao.com/26851249#review
치킨,후라이드참잘하는집 태릉점,4,8,5,서울 중랑구 공릉로12가길 14,37.6164857,127.0804997,02-974-8535,,https://place.map.kakao.com/14090913#review
치킨,자담치킨 서울보문점,5,2,5,서울 성북구 보문로 82,37.5826053,127.0210627,02-925-9933,"토,일 14:00 ~ 01:00",https://place.map.kakao.com/1826253378#review
치킨,교촌치킨 성산2동점,2.3,13,5,서울 마포구 월드컵로 190 1층,37.564068,126.9032593,02-373-9909,매일 12:00 ~ 24:00,https://place.map.kakao.com/17894096#review
치킨,BBQ 신도림역점,1,6,5,서울 구로구 경인로67길 23 푸르지오 2차상가,37.5106974,126.889291,,매일 11:00 ~ 23:00,https://place.map.kakao.com/19750035#review
치킨,BBQ 신림5점,1.4,9,5,서울 관악구 관천로11길 152,37.4829293,126.9165063,02-855-5507,매일 12:00 ~ 24:00,https://place.map.kakao.com/912103763#review
치킨,치킨영토촌닭 신림점,5,3,5,서울 관악구 남부순환로172길 14,37.4831124,126.9250064,02-853-0092,매일 16:00 ~ 03:00,https://place.map.kakao.com/677794713#review
치킨,바른치킨 선유도역점,3.5,2,5,"서울 영등포구 선유로49길 23 IS비즈타워 2차 106,107호",37.5365153,126.8953068,0507-0493-4988,,https://place.map.kakao.com/394972486#review
치킨,순수치킨 신길점,4.7,13,5,서울 영등포구 경인로114길 62 101~102호,37.5179301,126.9143337,02-2637-3391,,https://place.map.kakao.com/479416815#review
치킨,꼬꾸이누룽지통닭구이,3.2,5,5,서울 송파구 마천로 70 1층,37.5075659,127.1280507,02-406-1558,영업시간 매일 15:00 ~ 01:00,https://place.map.kakao.com/1403976530#review
치킨,굽네치킨 오류2동점,5,9,5,서울 구로구 오류로 61 1층 101호,37.4901586,126.8401325,02-2135-8294,매일 12:00 ~ 24:00,https://place.map.kakao.com/1566212360#review
치킨,BHC치킨 송파장지점,3.8,8,5,서울 송파구 새말로 122,37.4826763,127.1277305,02-443-8292,매일 12:00 ~ 24:00,https://place.map.kakao.com/790176691#review
치킨,삼성동치킨 동대입구역점,3.2,9,5,서울 중구 동호로24길 11 2층,37.5597027,127.0052075,02-2272-7045,,https://place.map.kakao.com/706181420#review
치킨,언클스닭오리숯불바베큐치킨,5,2,5,서울 성북구 종암로19길 16,37.5983994,127.0338313,02-927-9252,,https://place.map.kakao.com/15550430#review
치킨,굽네치킨 성산2동점,2.7,9,5,서울 마포구 성암로7길 25,37.5692526,126.9062838,02-307-9294,매일 12:00 ~ 24:00,https://place.map.kakao.com/27120587#review
치킨,BHC치킨 중화점,1,2,5,서울 중랑구 봉화산로 94 오선빌딩 1층,37.6020602,127.0849025,02-439-9599,매일 12:00 ~ 24:00,https://place.map.kakao.com/26628390#review
치킨,굽네치킨 중화1호점,2,4,5,서울 중랑구 동일로 760,37.5983539,127.0803537,02-492-8294,매일 12:00 ~ 24:00,https://place.map.kakao.com/18451841#review
치킨,호치킨 동대문본점,3,2,5,서울 종로구 창신길 22,37.5725834,127.0110474,02-3672-0746,매일 13:00 ~ 01:00,https://place.map.kakao.com/11593474#review
치킨,BHC치킨 청량리점,2.5,8,5,서울 동대문구 제기로38길 13 1층,37.5852155,127.0506015,02-959-0901,매일 12:00 ~ 24:00,https://place.map.kakao.com/26792177#review
치킨,청진영양센타,3.7,3,5,서울 종로구 삼봉로 44-1,37.5721913,126.9796826,02-722-9292,매일 11:00 ~ 03:00,https://place.map.kakao.com/362958117#review
치킨,왈가닥,4.8,6,5,서울 용산구 청파로47나길 108 지하 1층,37.5492129,126.969194,02-6081-9993,,https://place.map.kakao.com/20941875#review
치킨,꾸꾸루꾸바베큐 하계점,4,1,5,서울 노원구 섬밭로 196 장미아파트상가 116,37.6335004,127.0678755,02-979-5531,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/573195318#review
치킨,네네치킨 강일점,3,2,4,서울 강동구 아리수로94길 19 강일리버파크 상가동 104호,37.5637821,127.1764433,0507-964-0524,매일 12:00 ~ 24:00,https://place.map.kakao.com/13016336#review
치킨,BBQ 개봉점,2,8,4,서울 구로구 개봉로15길 16,37.4899715,126.8550414,02-2682-7192,매일 12:00 ~ 24:00,https://place.map.kakao.com/16377290#review
치킨,낭만치맥 서대문역점,4,4,4,서울 종로구 경교장길 35 경희궁자이3단지상가 3134호,37.5687597,126.9661671,02-725-6838,매일 15:00 ~ 02:00,https://place.map.kakao.com/497165977#review
치킨,깐부치킨 금호점,4,1,4,서울 성동구 금호로 40,37.5474185,127.0259842,02-2297-3326,,https://place.map.kakao.com/1873393443#review
치킨,BBQ 명동스타점,4.9,8,4,서울 중구 명동4길 2 2층,37.5634096,126.9834234,02-318-8809,매일 11:00 ~ 01:30,https://place.map.kakao.com/21396812#review
치킨,로켓크리스피치킨 서울역 1호점,1,1,4,서울 중구 퇴계로 19 호텔마누 서울리스타 1층,37.5570957,126.9748418,02-757-0999,매일 11:30 ~ 22:00,https://place.map.kakao.com/801849386#review
치킨,BHC치킨 발산점,2.3,6,4,서울 강서구 공항대로42길 23 1층,37.5567683,126.843628,02-3663-3238,매일 12:00 ~ 24:00,https://place.map.kakao.com/1960624888#review
치킨,1투3치킨호프 당산점,4.8,6,4,서울 영등포구 선유동2로 46,37.5330071,126.8981748,02-2636-0972,매일 17:10 ~ 23:30,https://place.map.kakao.com/211459427#review
치킨,지코바 돈암1호점,5,1,4,서울 성북구 동소문로34길 25,37.5990914,127.0221275,02-925-0896,,https://place.map.kakao.com/2118062774#review
치킨,굽네치킨 성신여대점,1.3,9,4,서울 성북구 보문로30나길 33,37.5908167,127.0202203,02-923-9492,매일 12:00 ~ 02:00,https://place.map.kakao.com/90083288#review
치킨,치킨마루 동선동4가점,4,2,4,서울 성북구 동소문로23길 23,37.5943256,127.016784,02-928-9989,매일 12:00 ~ 24:00,https://place.map.kakao.com/14556602#review
치킨,양키통닭 2호점,4.5,12,4,서울 영등포구 도림로 436-1,37.5146191,126.8946468,070-7757-0815,,https://place.map.kakao.com/1407569042#review
치킨,깐부치킨 원효로리첸시아점,2.4,7,4,서울 용산구 백범로 341 상가 제비동 103호,37.5380677,126.9676185,02-711-8155,매일 16:00 ~ 02:00,https://place.map.kakao.com/26799658#review
치킨,굽모닝숯불바베큐,5,1,4,서울 도봉구 도당로27길 5,37.6675922,127.0407867,02-3492-7272,,https://place.map.kakao.com/21327107#review
치킨,BBQ 성북스타점,3.1,10,4,서울 성북구 보문로 57 1층,37.5804651,127.021684,02-921-9273,매일 11:00 ~ 24:00,https://place.map.kakao.com/1823130637#review
치킨,치킨매니아 북창동점,3.5,4,4,서울 중구 남대문로1길 41,37.5628412,126.9771842,02-753-2051,매일 12:00 ~ 03:00,https://place.map.kakao.com/104412096#review
치킨,교촌치킨 불광1동점,2.7,6,4,서울 은평구 불광로 60 라비앙프라자1층 101호,37.6122089,126.9321304,02-354-8592,매일 12:00 ~ 24:00,https://place.map.kakao.com/1240828186#review
치킨,바른치킨 불광롯데캐슬점,4.7,3,4,서울 은평구 불광로 64 불광롯데캐슬상가 106호,37.6130331,126.9321077,02-352-8284,,https://place.map.kakao.com/1240828186#review
치킨,하이꼬꼬 배명사거리점,4.8,13,4,서울 송파구 백제고분로32길 12 1층,37.5012803,127.09489,02-422-9590,영업시간 매일 16:00 ~ 23:00,https://place.map.kakao.com/21289693#review
치킨,노랑통닭 왕십리점,3.5,2,4,서울 성동구 마장로 137 텐즈힐 221동 1층 136호,37.5663079,127.0369547,02-922-9292,매일 12:00 ~ 24:00,https://place.map.kakao.com/1832844602#review
치킨,교촌치킨 시흥2호점,3.4,8,4,서울 금천구 은행나무로 12,37.4499499,126.9077663,02-806-9911,매일 12:00 ~ 24:00,https://place.map.kakao.com/25118612#review
치킨,다코기 신림점,5,9,4,서울 관악구 신원로 6 1층,37.4798038,126.9280817,02-837-0092,,https://place.map.kakao.com/677794713#review
치킨,BHC치킨 신월점,3.6,7,4,서울 양천구 오목로 40,37.523636,126.8576843,02-2692-9222,매일 12:00 ~ 24:00,https://place.map.kakao.com/2014872263#review
치킨,치킨플러스 안암점,5,1,4,서울 성북구 고려대로7길 52 1층,37.589116,127.0182146,02-926-2275,매일 12:00 ~ 01:00,https://place.map.kakao.com/923944352#review
치킨,굽네치킨 암사3동점,2.6,5,4,서울 강동구 암사길 88,37.552177,127.1391056,02-428-9294,매일 12:00 ~ 24:00,https://place.map.kakao.com/16849108#review
치킨,호치킨 양평역점,3.3,3,4,서울 영등포구 선유서로 121,37.52652,126.8862995,02-2632-7942,,https://place.map.kakao.com/20612142#review
치킨,잉치킨 양평역점,2.7,3,4,서울 영등포구 양산로7길 3 우림보보카운티 1층 104호,37.5256771,126.8871462,02-6246-1616,,https://place.map.kakao.com/255163218#review
치킨,바른치킨 신길점,5,2,4,서울 영등포구 경인로 900,37.517852,126.9126939,02-2634-5851,매일 12:00 ~ 24:00,https://place.map.kakao.com/989998462#review
치킨,교촌치킨 당산점,1.8,13,4,서울 영등포구 영중로 119 108호,37.5267921,126.9047058,02-2672-9994,매일 12:00 ~ 24:00,https://place.map.kakao.com/262699572#review
치킨,디디치킨 독립문점,5,1,4,서울 서대문구 독립문로4길 5-6,37.5700199,126.9600743,02-738-5293,,https://place.map.kakao.com/20438580#review
치킨,푸라닭치킨 옥수점,2,3,4,서울 성동구 독서당로 208,37.5432709,127.0139672,02-2295-9206,매일 12:30 ~ 00:00,https://place.map.kakao.com/1857488877#review
치킨,BBQ 용답답십리역점,2.4,10,4,서울 성동구 용답중앙길 57-1 1층,37.5642917,127.0523092,02-2241-9280,매일 12:00 ~ 00:30,https://place.map.kakao.com/18036138#review
치킨,오븐마루 용두역점,2.3,3,4,서울 동대문구 고산자로 393,37.5748152,127.0378516,02-966-8900,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/15772665#review
치킨,BHC치킨 회기점,2.3,12,4,서울 동대문구 휘경로2길 42,37.5943439,127.0599477,02-959-8892,매일 12:00 ~ 24:00,https://place.map.kakao.com/437660159#review
치킨,푸라닭치킨 정릉1호점,4,2,4,서울 성북구 서경로 60 106호,37.6092355,127.0142567,02-941-9206,매일 12:00 ~ 23:00,https://place.map.kakao.com/2126261902#review
치킨,교촌치킨 중곡1호점,3,10,4,서울 광진구 긴고랑로 40,37.5577237,127.092035,02-446-9908,매일 12:00 ~ 24:00,https://place.map.kakao.com/150787380#review
치킨,처갓집양념치킨 상암점,3,2,4,서울 마포구 성암로 79 성산2차현대아파트 상가 102호,37.5703942,126.9085595,02-374-9374,,https://place.map.kakao.com/572862898#review
치킨,먹꾸바바비큐치킨,3,1,4,서울 용산구 청파로47길 22,37.5448548,126.9692166,02-3273-7260,영업시간 매일 17:00 ~ 01:00,https://place.map.kakao.com/13572571#review
치킨,세종마을치킨,5,11,4,서울 종로구 자하문로1길 24-1,37.5764739,126.9709648,02-725-9293,,https://place.map.kakao.com/1279070934#review
치킨,교촌치킨 서울시청점,3.1,9,4,서울 중구 세종대로18길 6 1층,37.5637003,126.9773343,02-318-1992,매일 11:00 ~ 00:30,https://place.map.kakao.com/453787043#review
치킨,바른치킨 삼각지점,0,0,4,서울 용산구 백범로99가길 3 1층,37.5360172,126.9718785,02-797-8282,,https://place.map.kakao.com/1699418182#review
치킨,누구나홀딱반한닭 구로항동점,5,1,4,서울 구로구 서해안로 2102 솔보프라자 1층,37.4813007,126.8246469,02-2616-7252,매일 16:00 ~ 01:00,https://place.map.kakao.com/1749119891#review
치킨,CSC숯불바베큐치킨,1,1,4,경기 부천시 경인로536번길 62,37.4839961,126.817199,032-349-5592,,https://place.map.kakao.com/16681956#review
치킨,푸라닭치킨 구로3동점,3.7,3,3,서울 구로구 디지털로27길 51,37.4837159,126.8911595,02-851-9206,매일 12:00 ~ 24:00,https://place.map.kakao.com/1302055390#review
치킨,BHC치킨 강일뉴타운점,1.4,11,3,서울 강동구 아리수로91길 28 트리피움오피스텔 1층,37.5652879,127.1728147,02-427-9909,매일 12:00 ~ 24:00,https://place.map.kakao.com/802277709#review
치킨,굽네치킨 개봉역점,2.7,6,3,서울 구로구 개봉로 34-1 1층,37.4885991,126.8564271,02-2060-0113,매일 10:00 ~ 04:30,https://place.map.kakao.com/16377290#review
치킨,BBQ 방화역점,3,4,3,서울 강서구 금낭화로 287-50 오피앙2오피스텔 111~112호,37.5783915,126.8125131,02-2663-7798,매일 11:00 ~ 02:00,https://place.map.kakao.com/8740273#review
치킨,푸라닭치킨 고덕점,0,0,3,서울 강동구 아리수로76길 46,37.560744,127.1622614,02-426-9206,,https://place.map.kakao.com/1669467040#review
치킨,BHC치킨 구산예일점,3.7,6,3,서울 은평구 갈현로 135 1층,37.6099787,126.9109248,02-357-3517,매일 12:00 ~ 24:00,https://place.map.kakao.com/27503793#review
치킨,네네치킨 구산점,0,0,3,서울 은평구 갈현로 123 1층,37.6088781,126.9107755,02-354-8833,매일 12:00 ~ 24:00,https://place.map.kakao.com/218747802#review
치킨,BBQ 창전점,1.4,9,3,서울 마포구 창전로 66 1층,37.5482634,126.9329041,02-333-5770,매일 11:00 ~ 23:00,https://place.map.kakao.com/18767001#review
치킨,굽네치킨 길음1동점,3,2,3,서울 성북구 길음로 74,37.6097759,127.0206116,02-941-8295,매일 12:00 ~ 24:00,https://place.map.kakao.com/648711958#review
치킨,교촌치킨 독립문점,1.8,11,3,서울 서대문구 통일로 153-1,37.5677021,126.9644465,02-392-6668,매일 12:00 ~ 24:00,https://place.map.kakao.com/8210357#review
치킨,교촌치킨 답십리1호점,2.4,14,3,서울 동대문구 전농로 81 1층,37.5722376,127.0570978,02-2214-7782,매일 12:00 ~ 24:00,https://place.map.kakao.com/732615149#review
치킨,BBQ 동대문스타점,4.6,9,3,서울 동대문구 한천로 133 1층,37.5730963,127.0662804,02-2242-9283,,https://place.map.kakao.com/732615149#review
치킨,BBQ 당산행운점,2.4,14,3,서울 영등포구 양산로 128,37.5237461,126.8971888,02-2635-9282,매일 11:00 ~ 24:00,https://place.map.kakao.com/26987701#review
치킨,청년치킨,4.1,8,3,서울 영등포구 국회대로37길 4,37.5274507,126.899656,02-2636-8388,,https://place.map.kakao.com/874284258#review
치킨,지코바 대방1호점,3.5,11,3,서울 동작구 상도로 45,37.5019234,126.9525122,02-813-9290,,https://place.map.kakao.com/27468544#review
치킨,땅땅치킨 신도림점,0,0,3,서울 영등포구 도영로 66 영등포아트자이아파트 상가동 1층 107호,37.5104465,126.8995476,02-834-0707,,https://place.map.kakao.com/625386096#review
치킨,교촌치킨 용문점,4.4,13,3,서울 용산구 새창로 108 1층,37.5377609,126.9599657,02-702-2858,매일 12:00 ~ 24:00,https://place.map.kakao.com/1450084158#review
치킨,치킨파이브 용문점,4.8,4,3,서울 용산구 새창로20길 10,37.5382731,126.9590953,02-701-9282,,https://place.map.kakao.com/1450084158#review
치킨,맥시칸치킨 길음점,5,3,3,서울 성북구 정릉로 388,37.602143,127.0262382,02-953-9289,매일 12:00 ~ 01:30,https://place.map.kakao.com/21353496#review
치킨,처갓집양념치킨 돈암점,3.9,7,3,서울 성북구 아리랑로6길 4 1층,37.5964822,127.0156515,02-6489-0101,,https://place.map.kakao.com/1342645455#review
치킨,삼통치킨 한성대점,1.7,3,3,"서울 성북구 동소문로2길 5 1,2층",37.5882227,127.006967,02-742-4889,,https://place.map.kakao.com/13128690#review
치킨,후라이드참잘하는집 사당점,2.3,3,3,서울 동작구 동작대로35길 71,37.4924135,126.9790059,02-592-3379,매일 12:00 ~ 02:00,https://place.map.kakao.com/1236150695#review
치킨,교촌치킨 방배1호점,3,5,3,서울 서초구 방배중앙로27길 2,37.4953504,126.9856392,02-535-1991,매일 12:00 ~ 24:00,https://place.map.kakao.com/27373259#review
치킨,명인옛날통닭마천점,5,1,3,서울 송파구 마천로 251,37.4989755,127.1453488,02-400-9113,,https://place.map.kakao.com/359947573#review
치킨,BHC치킨 마포역점,3.5,6,3,서울 마포구 마포대로4길 42,37.5378235,126.9465983,02-718-5888,매일 12:00 ~ 24:00,https://place.map.kakao.com/24448277#review
치킨,한방통닭구이,5,2,3,서울 마포구 만리재로 132-1,37.5511676,126.9623383,02-702-5592,,https://place.map.kakao.com/1535733722#review
치킨,야꼬닭 대학로점,0,0,3,서울 종로구 성균관로 4-5 1층,37.5835071,126.9985946,02-743-2750,,https://place.map.kakao.com/16645794#review
치킨,교촌치킨 쌍문1호점,3.7,7,3,서울 도봉구 도당로 32 성진뉴파크뷰 1층,37.6609195,127.0354108,02-955-7999,매일 12:00 ~ 24:00,https://place.map.kakao.com/21327107#review
치킨,호식이두마리치킨 보문점,2.3,3,3,서울 성북구 보문로13다길 21,37.5806027,127.0200145,02-929-2024,,https://place.map.kakao.com/13125267#review
치킨,계열사 고덕점,5,3,3,서울 강동구 구천면로98길 19 1층,37.5498433,127.171358,02-428-9982,,https://place.map.kakao.com/1739474648#review
치킨,BHC치킨 강일점,2.9,7,3,서울 강동구 천호대로221길 23,37.5479219,127.1725833,02-481-8292,매일 12:00 ~ 24:00,https://place.map.kakao.com/361111404#review
치킨,BBQ 강남수서점,4.5,4,3,서울 강남구 밤고개로1길 10 수서현대벤쳐빌 1164호,37.4879855,127.1017774,02-2040-7922,매일 11:00 ~ 24:00,https://place.map.kakao.com/161409474#review
치킨,교촌치킨 신공덕점,1,8,3,서울 마포구 만리재로 74 신공덕 래미안상가 1동 109호,37.5422754,126.9539814,02-703-9919,매일 12:00 ~ 24:00,https://place.map.kakao.com/8189280#review
치킨,BBQ 봉화산역점,3,4,3,서울 중랑구 신내로 225 1층 112호,37.6168565,127.0913817,02-3421-9892,매일 12:00 ~ 01:00,https://place.map.kakao.com/8093445#review
치킨,자담치킨 신대방역점,3,2,3,서울 관악구 난곡로78길 20,37.4868003,126.9147486,02-867-9288,,https://place.map.kakao.com/912103763#review
치킨,BBQ 신림신원점,2.5,8,3,서울 관악구 신원로 16,37.4807854,126.9281219,02-867-2295,매일 14:00 ~ 23:40,https://place.map.kakao.com/14597478#review
치킨,굽네치킨 역촌점,3.7,6,3,서울 은평구 연서로 49,37.6035244,126.915396,02-387-9294,매일 12:00 ~ 02:30,https://place.map.kakao.com/27197008#review
치킨,더맛닭 신길점,5,2,3,서울 영등포구 경인로114가길 12-1 1층 101호,37.5176021,126.913736,02-845-1882,매일 16:00 ~ 01:40,https://place.map.kakao.com/324753522#review
치킨,웰덤치킨 부천오창점,1,1,3,경기 부천시 오정동 732,37.5327353,126.7877662,032-683-8711,,https://place.map.kakao.com/954911437#review
치킨,부어치킨 온수역점,3,2,3,서울 구로구 부일로 853,37.4921978,126.8218474,02-2682-0025,,https://place.map.kakao.com/130471222#review
치킨,BHC치킨 유한대점,2,9,3,경기 부천시 부일로819번길 17,37.4909097,126.8191831,032-344-0888,매일 12:00 ~ 24:00,https://place.map.kakao.com/130471222#review
치킨,BHC치킨 제기점,2.9,11,3,서울 동대문구 왕산로26길 23,37.5768821,127.036857,02-960-2212,매일 12:00 ~ 24:00,https://place.map.kakao.com/26628354#review
치킨,바른치킨 용산용문점,4.3,4,3,서울 용산구 새창로 113-2,37.5371932,126.9606752,02-716-1330,,https://place.map.kakao.com/618620466#review
치킨,닭장수후라이드 우면점,2.2,10,3,서울 서초구 태봉로2길 5 서초네이처힐 5단지 1층 101호,37.4625484,127.0249123,02-577-8225,매일 14:00 ~ 23:00,https://place.map.kakao.com/1673179358#review
치킨,노랑통닭 용산점,2.7,3,3,서울 용산구 원효로 166,37.5350006,126.9614535,02-711-9003,"영업시간 토,일 17:00 ~ 04:00",https://place.map.kakao.com/25646745#review
치킨,깐부치킨 일원동점,4.7,9,3,서울 강남구 일원로9길 6,37.4892869,127.0819967,02-459-9233,,https://place.map.kakao.com/26355141#review
치킨,BBQ 대청점,2.1,16,3,서울 강남구 일원로9길 8 1층,37.4893504,127.0821723,02-3411-5949,매일 11:30 ~ 02:00,https://place.map.kakao.com/1170206628#review
치킨,교촌치킨 석관장위점,2.6,18,3,서울 성북구 화랑로 265 1층,37.6117655,127.0582571,02-918-9925,매일 12:00 ~ 24:00,https://place.map.kakao.com/8211060#review
치킨,푸라닭치킨 장위점,5,5,3,서울 성북구 돌곶이로27길 36,37.6114576,127.0534507,02-942-9206,,https://place.map.kakao.com/530508245#review
치킨,후라이드참잘하는집 장위점,4.2,5,3,서울 성북구 장위로 117,37.613524,127.0496833,02-983-9292,,https://place.map.kakao.com/1278984441#review
치킨,교촌치킨 안암점,3.2,17,3,서울 동대문구 안암로 122,37.5860645,127.0327623,02-923-3363,매일 12:00 ~ 24:00,https://place.map.kakao.com/424982024#review
치킨,BHC치킨 중계점,2.3,15,3,서울 노원구 동일로 1280 상가동 지하층 06호 ,37.6428027,127.0664601,02-926-9292,매일 12:00 ~ 24:00,https://place.map.kakao.com/16589600#review
치킨,순수치킨 중화점,4,4,3,서울 중랑구 봉화산로21길 14-7,37.6025465,127.0823315,02-438-3392,,https://place.map.kakao.com/18451841#review
치킨,굽네치킨 서강점,5,1,3,서울 마포구 독막로22길 28 1층,37.546765,126.9282337,02-338-9294,매일 12:00 ~ 23:50,https://place.map.kakao.com/17723918#review
치킨,마이마이치킨 홍대합정점,5,3,3,서울 마포구 와우산로 120 1층,37.5530741,126.9267524,02-6927-7715,매일 00:00 ~ 24:00,https://place.map.kakao.com/17723918#review
치킨,돈치킨 천왕점,0,0,3,서울 구로구 천왕로 42 쿠앤하우스 107호,37.4811296,126.8389718,02-2614-9220,,https://place.map.kakao.com/18565323#review
치킨,코코닭,5,1,3,서울 종로구 사직로9가길 3,37.576551,126.9688569,,,https://place.map.kakao.com/33311358#review
치킨,BHC치킨 하계점,2.1,7,3,서울 노원구 공릉로58길 103 1층,37.6357359,127.0741103,02-975-9282,매일 11:00 ~ 01:40,https://place.map.kakao.com/27346439#review
치킨,짐마치킨호프 삼각지점,5,1,3,서울 용산구 이태원로 5-1,37.5353179,126.9749793,02-2233-8259,,https://place.map.kakao.com/1699418182#review
치킨,교촌치킨 홍은사거리점,2.3,12,3,서울 서대문구 통일로 473,37.5902222,126.942059,02-3216-9989,매일 12:00 ~ 24:00,https://place.map.kakao.com/23992069#review
치킨,부자숯불치킨,0,0,3,서울 종로구 종로35길 26,37.5723381,127.0039414,02-3673-5252,매일 14:00 ~ 02:30,https://place.map.kakao.com/791405034#review
치킨,돈치킨 종로5가점,0,0,3,서울 종로구 대학로 3,37.5742104,127.001139,02-762-9222,,https://place.map.kakao.com/1550984384#review
치킨,천하일미,5,1,2,서울 구로구 남부순환로 1287,37.478917,126.893858,02-855-9906,,https://place.map.kakao.com/1334441218#review
치킨,장수통닭,5,7,2,서울 강서구 강서로74길 3,37.5678453,126.8414984,070-8878-7200,월~토 11:00 ~ 23:30,https://place.map.kakao.com/27383306#review
치킨,치킨사냥,5,1,2,서울 강서구 허준로 12,37.5704027,126.8430832,02-3665-9919,,https://place.map.kakao.com/27383306#review
치킨,옛날통닭 가양점,4.7,3,2,서울 강서구 양천로49길 87 1층,37.5721279,126.8392994,02-2658-0801,,https://place.map.kakao.com/27383306#review
