업종,가게이름,평가점수,평가인원,리뷰갯수,주소,Latitude,Longitude,전화,영업시간,링크주소
이탈리안,갈리나데이지,2.7,24,38,서울 종로구 자하문로13길 1-4,,,02-720-1248,월~토 12:00 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 17:30,https://place.map.kakao.com/1941820760#review
양식,서울 웨스틴조선호텔 나인스게이트그릴,4.4,13,38,서울 중구 소공로 106 로비,,,,"토,일 11:30 ~ 22:00 · 브레이크타임1 토,일 15:30 ~ 18:00",https://place.map.kakao.com/21396812#review
국수,한강로칼국수,3,4,38,서울 용산구 두텁바위로 4-1,,,02-797-2848,,https://place.map.kakao.com/685204813#review
"육류,고기",고베그릴,3.3,24,38,서울 관악구 남부순환로 2082-25 5층,,,02-3472-6073,매일 11:30 ~ 23:40,https://place.map.kakao.com/26344965#review
갈비,명돼지갈비,4.1,11,38,서울 관악구 과천대로 931,,,02-522-2975,,https://place.map.kakao.com/9755634#review
"호프,요리주점",지금보고싶다,3,2,38,서울 관악구 남현3길 74,,,,,https://place.map.kakao.com/19959503#review
"초밥,롤",스시누하,3.9,28,38,서울 종로구 필운대로 35-1 1층,,,02-725-2416,,https://place.map.kakao.com/1151300196#review
카페,몽마르뜨언덕위 은하수다방,3.5,28,38,서울 마포구 토정로 33-1,,,02-6408-0248,금~일 11:00 ~ 24:00,https://place.map.kakao.com/26485620#review
"호프,요리주점",생활맥주 광화문점,2.7,7,38,서울 종로구 새문안로5길 11-7 1층,,,02-735-9665,매일 17:00 ~ 02:00,https://place.map.kakao.com/966838706#review
설렁탕,광화문설렁탕,2.2,5,38,서울 종로구 새문안로9길 19-1,,,02-720-2701,,https://place.map.kakao.com/474374675#review
카페,브라운핸즈 도곡점,2.8,30,38,서울 강남구 논현로26길 48,,,02-572-0332,매일 08:00 ~ 23:00,https://place.map.kakao.com/24751174#review
카페,도즈렛커피,4.6,5,38,서울 영등포구 도신로29길 4 1층,,,,월~토 09:00 ~ 22:00,https://place.map.kakao.com/146247124#review
"곱창,막창",세광양대창 왕십리점,4.2,10,38,서울 성동구 왕십리로20길 8 2층,,,02-2294-7364,매일 15:00 ~ 02:00,https://place.map.kakao.com/1708520766#review
"호프,요리주점",단골손님 대학로점,3.7,20,38,서울 종로구 대학로12길 10,,,010-5006-5475,매일 15:00 ~ 03:00,https://place.map.kakao.com/1096180742#review
"호프,요리주점",역전할머니맥주 서울대학로점,4.6,8,38,서울 종로구 대명1길 10,,,010-5937-3582,매일 14:00 ~ 04:00,https://place.map.kakao.com/746806299#review
"육류,고기",캠프X그릴,4.9,12,38,서울 중랑구 동일로 929 2층,,,02-6677-0043,영업시간 매일 18:00 ~ 01:00,https://place.map.kakao.com/23524280#review
카페,립스트커피,2.7,6,38,서울 중랑구 동일로 932 2단지 110호,,,,화~일 11:00 ~ 21:00,https://place.map.kakao.com/14090913#review
삼겹살,솥돈 문래점,3.2,6,38,서울 영등포구 도림로 434-4,,,02-3663-0103,매일 11:30 ~ 23:00,https://place.map.kakao.com/1407569042#review
"돈까스,우동",훈카츠,4.2,5,38,서울 영등포구 선유로9길 10 1층 128호,,,02-2677-0225,"토,일 09:00 ~ 20:00",https://place.map.kakao.com/1214475604#review
"육류,고기",데블스램&펍 문정법조단지점,3.8,4,38,서울 송파구 송파대로 167 문정역테라타워 B동 1층 151호,,,02-2054-3405,매일 12:00 ~ 01:00,https://place.map.kakao.com/894828214#review
회,삼우일식,4.1,10,38,서울 중구 을지로35길 52,,,02-2266-7457,"토,일요일",https://place.map.kakao.com/10425068#review
중식,서두산딤섬만두 2호점,4,30,38,서울 송파구 올림픽로32길 18-23 2층,,,02-422-4588,,https://place.map.kakao.com/1437553085#review
햄버거,버거브라더,4.8,8,38,서울 도봉구 마들로 657 ESA아파트 1층 101-4호,,,,매일 10:30 ~ 21:30,https://place.map.kakao.com/21327107#review
"육류,고기",차돌집,3.3,18,38,서울 강서구 방화대로21길 85,,,02-2664-5534,매일 12:00 ~ 23:00,https://place.map.kakao.com/25045996#review
기사식당,신촌기사식당,3.6,10,38,서울 강서구 방화대로 408 세원빌딩 1층,,,02-3664-4221,매일 07:00 ~ 21:00,https://place.map.kakao.com/16046189#review
해산물뷔페,쿠우쿠우 강북구청점,2.9,28,38,서울 강북구 도봉로 308 북한산스카이빌딩 9층,,,02-6956-6275,,https://place.map.kakao.com/346730772#review
디저트카페,번418,2.4,30,38,서울 강북구 오패산로 414,,,02-907-5757,매일 11:00 ~ 23:00,https://place.map.kakao.com/1356390089#review
갈비,종점숯불갈비,2.8,19,38,서울 용산구 장문로 112,,,02-749-6887,매일 11:00 ~ 23:00,https://place.map.kakao.com/16934913#review
중화요리,짬뽕의달인,3,10,38,서울 은평구 통일로66길 4-5,,,02-357-0944,"월,수,목,금,토,일 11:00 ~ 22:00",https://place.map.kakao.com/27433929#review
카페,테라로사 국립현대미술관 서울점,4.2,5,38,서울 종로구 삼청로 30 1층,,,,,https://place.map.kakao.com/12098170#review
카페,자작나무이야기,3.5,10,38,서울 종로구 율곡로1길 74-15,,,,매일 12:00 ~ 22:00,https://place.map.kakao.com/12098170#review
냉면,유정우함흥냉면,4.2,33,38,서울 동작구 동작대로29다길 7-1,,,02-3478-0105,매일 11:00 ~ 20:00,https://place.map.kakao.com/12045926#review
"호프,요리주점",생활맥주 종각점,3.3,9,38,서울 종로구 우정국로2길 37 1층,,,02-737-9665,매일 17:00 ~ 02:00,https://place.map.kakao.com/17192156#review
분식,닭칼,4.3,16,38,서울 종로구 율곡로3길 64 2층,,,02-6405-8153,매일 11:00 ~ 22:00,https://place.map.kakao.com/144670338#review
카페,웰컴카페,4.9,11,38,서울 동작구 성대로29길 50,,,010-9122-2279,토 11:00 ~ 24:00,https://place.map.kakao.com/596373172#review
디저트카페,디저트아카데미,4.2,10,38,서울 중랑구 망우로36길 38 102호,,,02-433-6096,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/181624929#review
분식,홍대삭 상수본점,3.6,45,38,서울 마포구 독막로 71 1층,,,02-334-5205,화~토 11:30 ~ 01:00,https://place.map.kakao.com/19924739#review
국밥,청송옥,3.1,20,38,서울 중구 서소문로11길 14,,,02-754-1547,"토,일요일",https://place.map.kakao.com/10854191#review
갈비,성북동돼지갈비 본점,2.7,31,38,서울 성북구 성북로 115,,,02-764-2420,매일 08:30 ~ 21:00,https://place.map.kakao.com/10479275#review
"곱창,막창",성북동소곱창,3.9,15,38,서울 성북구 성북로 57-1,,,02-765-3392,영업시간 매일 17:00 ~ 23:00,https://place.map.kakao.com/875748866#review
"육류,고기",도야지,2.2,19,38,서울 마포구 모래내로1길 20 2층,,,02-304-8892,매일 11:30 ~ 22:30,https://place.map.kakao.com/17894096#review
"육류,고기",성일정육식당,2.6,14,38,서울 성동구 아차산로3길 9,,,02-2292-6696,매일 11:00 ~ 22:00,https://place.map.kakao.com/27245239#review
중화요리,달구벌반점,4,5,38,서울 성동구 아차산로13길 37 2층,,,,토 11:00 ~ 17:00,https://place.map.kakao.com/1787967425#review
설렁탕,광화문양지설렁탕,0,0,38,서울 종로구 세종대로 175 세종문화회관 지하1층,,,02-733-3274,,https://place.map.kakao.com/539217950#review
"돈까스,우동",허수아비 돈까스카레전문점 정동점,4.4,35,38,서울 중구 정동길 2-2 2층,,,02-753-3363,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30,https://place.map.kakao.com/1347179125#review
한정식,필경재,3.6,28,38,서울 강남구 광평로 205,,,02-445-2115,매일 12:00 ~ 22:00,https://place.map.kakao.com/8128865#review
카페,삼양여관,4.8,12,38,서울 강북구 덕릉로8길 6,,,,"토,일 10:00 ~ 23:00",https://place.map.kakao.com/13322415#review
커피전문점,커피앳웍스 센터원점,2.7,7,38,서울 중구 을지로5길 26 1층,,,02-6030-8939,,https://place.map.kakao.com/380052649#review
뷔페,마벨리에 시흥점,1,1,38,서울 금천구 시흥대로 201 홈플러스 7층,,,1899-9991,,https://place.map.kakao.com/598016577#review
"떡,한과",총각쓰떡,4.2,10,38,서울 영등포구 신풍로25길 14 1층,,,010-9513-3749,"토,일 10:00 ~ 17:00",https://place.map.kakao.com/1468865909#review
"육류,고기",고기온,4.5,11,38,서울 중구 퇴계로 291,,,,,https://place.map.kakao.com/2001649349#review
카페,카페오늘,5,2,38,서울 강동구 상암로4가길 36 1층,,,02-442-0701,,https://place.map.kakao.com/1453053277#review
"육류,고기",강강술래 역삼점,3.6,27,38,서울 강남구 논현로 325,,,02-567-9233,매일 11:00 ~ 23:00,https://place.map.kakao.com/8144397#review
이탈리안,에노테카오토,3.5,42,38,서울 서대문구 연희맛로 17-18,,,02-336-9958,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,https://place.map.kakao.com/12691531#review
"해물,생선",무한연어 영등포점,3.4,32,38,서울 영등포구 영중로6길 27,,,070-8231-6085,매일 11:00 ~ 01:00,https://place.map.kakao.com/27338769#review
이탈리안,비스트로베네토,4.6,17,38,서울 송파구 위례성대로22길 28,,,02-401-4870,매일 10:00 ~ 22:00,https://place.map.kakao.com/12513285#review
"제과,베이커리",마마카롱,2.8,4,38,서울 용산구 이촌로77길 19 1층 5호,,,010-6857-0060,월~토 12:00 ~ 20:00,https://place.map.kakao.com/16299692#review
장어,풍천장어마을,2.2,12,38,서울 강북구 삼양로181길 45,,,02-956-1991,매일 11:00 ~ 22:00,https://place.map.kakao.com/24887050#review
"초밥,롤",서민초밥,3.8,10,38,서울 노원구 석계로3길 17,,,02-942-6933,매일 10:00 ~ 22:00,https://place.map.kakao.com/417526658#review
"호프,요리주점",와라와라 동대문점,0,0,38,서울 중구 을지로41길 28 임성빌딩 2층,,,02-2272-1677,매일 16:00 ~ 05:00,https://place.map.kakao.com/1018595186#review
갈비,벙구갈비,4.2,19,38,서울 은평구 응암로 269 1층,,,02-352-5092,매일 11:00 ~ 23:00,https://place.map.kakao.com/255668875#review
카페,카페와인드,4.2,10,38,서울 은평구 응암로34가길 17,,,,매일 10:00 ~ 22:00,https://place.map.kakao.com/1538810539#review
"호프,요리주점",크래프트루,4.5,20,38,서울 종로구 수표로28길 17-7,,,070-7808-0001,"토,일 15:00 ~ 24:00",https://place.map.kakao.com/1999024829#review
"육류,고기",진미육가,1.7,3,38,서울 동대문구 장한로 24,,,02-2216-7070,매일 11:00 ~ 22:30,https://place.map.kakao.com/936497194#review
패스트푸드,버거킹 종로점,2.9,17,38,서울 종로구 종로 94,,,02-2285-4838,매일 09:00 ~ 24:00,https://place.map.kakao.com/20373593#review
일식,종로스시야,2.9,9,38,서울 종로구 수표로20길 43,,,02-2268-8775,크타임월~토 15:00 ~ 17:00,https://place.map.kakao.com/1681905218#review
"곱창,막창",이모네곱창,0,0,38,서울 중랑구 동일로 778 1층,,,02-979-0570,영업시간 매일 17:00 ~ 01:00,https://place.map.kakao.com/21395601#review
중화요리,동묘문,4.6,12,38,서울 종로구 종로52길 43-9,,,070-8836-8641,크타임월~토 14:30 ~ 17:30,https://place.map.kakao.com/1970014839#review
"육류,고기",창고43 청담점,3.9,7,38,"서울 강남구 도산대로 421 JS빌딩 1,2층",,,02-515-3343,매일 11:30 ~ 22:00,https://place.map.kakao.com/70198638#review
"초밥,롤",여우골 마포점,3.6,20,38,서울 마포구 삼개로 15 2층,,,02-6010-4989,,https://place.map.kakao.com/24533978#review
"호프,요리주점",첫잔,3,1,38,"서울 종로구 자하문로1길 28 1, 2층",,,,영업시간 화~일 17:00 ~ 02:00,https://place.map.kakao.com/1279070934#review
"육류,고기",참누렁소,2.3,12,38,서울 노원구 공릉로63길 13,,,02-979-6400,매일 11:00 ~ 22:00,https://place.map.kakao.com/13094333#review
"제과,베이커리",두번째마카롱,4.5,10,38,서울 성동구 무학봉15길 24 1층,,,010-4338-4817,수~토 12:00 ~ 20:00,https://place.map.kakao.com/422862484#review
햄버거,버거보이 신용산점,4.3,10,38,서울 용산구 한강대로15길 29 1층,,,02-6952-1222,크타임매일 15:30 ~ 16:30,https://place.map.kakao.com/1140384717#review
국밥,하동진,3.5,20,38,서울 성동구 행당로17길 17 1층,,,02-6405-7001,매일 09:00 ~ 01:00,https://place.map.kakao.com/322448944#review
삼계탕,호반으로부터,4.5,8,38,서울 서대문구 모래내로 285,,,02-303-7766,매일 11:00 ~ 22:00,https://place.map.kakao.com/1497569774#review
냉면,명가냉면,3.8,24,38,서울 강서구 화곡로 277,,,02-2691-2230,,https://place.map.kakao.com/16073611#review
중화요리,홍호훠궈무한리필,4.3,6,38,서울 중구 난계로 205 3층,,,02-2135-4773,화~일 12:00 ~ 24:00,https://place.map.kakao.com/983407808#review
베트남음식,포짜오,3.9,29,37,서울 송파구 오금로46길 6,,,02-403-3645,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,https://place.map.kakao.com/1933208019#review
뷔페,도원,4,23,37,서울 금천구 범안로 1130 디지털엠파이어빌딩 101호,,,02-861-6616,크타임월~토 14:00 ~ 17:30,https://place.map.kakao.com/1713311171#review
한식,두레유,2.7,16,37,서울 종로구 북촌로 65,,,02-743-2468,크타임매일 15:00 ~ 17:30,https://place.map.kakao.com/1716602465#review
이탈리안,갈월이골목,4.4,10,37,서울 용산구 두텁바위로1길 35,,,070-8955-1789,매일 11:30 ~ 24:00,https://place.map.kakao.com/887278127#review
떡볶이,갈현동떡볶이,3.7,12,37,서울 은평구 연서로29길 24,,,,"월,화,목,금,토 10:30 ~ 22:30",https://place.map.kakao.com/16050376#review
"육류,고기",육전생고기,2.8,5,37,서울 구로구 개봉로 69,,,02-2616-6992,매일 11:30 ~ 23:30,https://place.map.kakao.com/232921195#review
"초밥,롤",스시하루,4.1,16,37,서울 종로구 삼봉로 81 두산위브파빌리온 지하1층 103호,,,02-725-6365,"토,일요일",https://place.map.kakao.com/339246980#review
한정식,그랜드워커힐서울 온달,4.5,4,37,서울 광진구 워커힐로 177 그랜드워커힐 본관 2층,,,02-450-4518,"크타임월,수,목,금,토,일 15:00 ~ 18:00",https://place.map.kakao.com/7963628#review
갤러리카페,키미아트,3.3,12,37,서울 종로구 평창30길 47,,,02-394-6411,매일 10:30 ~ 22:00,https://place.map.kakao.com/8047739#review
중화요리,진사향,3.9,14,37,서울 구로구 새말로 20 코코모호텔 지하1층,,,02-2229-5507,화~일 11:00 ~ 21:30 · 브레이크타임 화~일 15:00 ~ 17:00,https://place.map.kakao.com/1647840902#review
"곱창,막창",대왕곱창구이,3.3,12,37,서울 구로구 새말로16길 29,,,02-830-7956,,https://place.map.kakao.com/16502398#review
"육류,고기",고창집,2.9,11,37,서울 종로구 돈화문로11가길 7,,,02-766-4263,"토,일 15:00 ~ 23:00",https://place.map.kakao.com/763250184#review
카페,아우어룸,3.8,4,37,서울 강동구 양재대로110길 47 1층,,,,매일 12:00 ~ 21:00,https://place.map.kakao.com/16054168#review
떡볶이,이정희떡볶이,3.9,28,37,서울 서대문구 증가로10길 14,,,02-303-4302,매일 09:00 ~ 24:00,https://place.map.kakao.com/11902547#review
"스테이크,립",털보집,2.6,12,37,서울 용산구 한강대로88길 11,,,,매일 10:00 ~ 22:00,https://place.map.kakao.com/8567349#review
일식,김씨네붴,4.1,21,37,서울 마포구 신촌로14안길 11 에루체 1층 103호,,,,"토,일요일",https://place.map.kakao.com/2129740724#review
"초밥,롤",맨손의스시,4.8,13,37,서울 동대문구 답십리로30길 55 1층,,,02-2212-1405,"영업시간 토,일 17:30 ~ 21:30",https://place.map.kakao.com/1778389227#review
카페,미담바이바오담 본점,3.3,10,37,서울 영등포구 당산로27길 9-2 1층,,,02-2636-3663,월~토 09:00 ~ 18:00,https://place.map.kakao.com/15187997#review
카페,프로스퍼,3.3,8,37,서울 동작구 여의대방로24길 101,,,,,https://place.map.kakao.com/853040385#review
"해물,생선",남도사계고운님,3.8,16,37,서울 강남구 삼성로81길 22 한정빌딩 2층,,,02-562-9292,매일 11:30 ~ 22:00,https://place.map.kakao.com/10165519#review
일본식주점,센도수산,4.8,10,37,서울 강남구 역삼로65길 15 1층,,,02-569-2016,영업시간 월~토 17:30 ~ 24:00,https://place.map.kakao.com/418495008#review
"해물,생선",군자네,2.7,34,37,서울 마포구 대흥로 53 1층,,,02-706-5454,월~토 11:00 ~ 22:30,https://place.map.kakao.com/15963187#review
양식,투고샐러드 본점,3.8,25,37,서울 성북구 보문로34나길 3,,,02-999-2217,크타임매일 15:30 ~ 16:30,https://place.map.kakao.com/21136493#review
카페,동숭동커피,3.9,14,37,서울 종로구 동숭3길 6-4 1층,,,02-762-7890,매일 11:30 ~ 22:00,https://place.map.kakao.com/27588021#review
"제과,베이커리",갸또마마,4,8,37,서울 강동구 상암로49길 33,,,070-7761-8897,화~일 07:00 ~ 21:00,https://place.map.kakao.com/544211155#review
떡볶이,꾸러기분식,2.6,14,37,서울 강동구 구천면로 389-1,,,02-485-6977,매일 10:30 ~ 21:00,https://place.map.kakao.com/14585959#review
"초밥,롤",스시키라,2.3,4,37,서울 강동구 양재대로143길 13 1층,,,010-9145-9995,월~토 11:30 ~ 21:30,https://place.map.kakao.com/1684336606#review
"육류,고기",창고43 목동점,1.8,13,37,서울 양천구 목동서로 159-1 CBS빌딩 1층,,,02-2653-0043,크타임매일 14:00 ~ 17:30,https://place.map.kakao.com/1153486981#review
일식,갓포 쿠마카세,3.2,19,37,서울 양천구 목동동로 228-12,,,02-333-3376,영업시간 매일 16:30 ~ 01:00,https://place.map.kakao.com/20056938#review
카페,스토어드커피,4.1,7,37,서울 중랑구 동일로157길 22 1층,,,070-8823-7669,"토,일 11:00 ~ 22:00",https://place.map.kakao.com/511991724#review
술집,브루스카,4.5,11,37,서울 영등포구 경인로79길 9 2층,,,010-9292-4754,"토,일 16:00 ~ 02:00",https://place.map.kakao.com/1984145166#review
회,어랑,3.9,11,37,서울 송파구 동남로2길 27,,,02-401-5432,,https://place.map.kakao.com/1612390743#review
냉면,함흥본가면옥 문정점,3.4,12,37,서울 송파구 법원로 114 엠스테이트 D동 301호,,,02-407-8807,매일 11:00 ~ 22:00,https://place.map.kakao.com/2027970955#review
조개,인기명 문정점,3,9,37,"서울 송파구 법원로11길 7 현대지식산업센터 C동 151, 152호",,,02-2144-5689,매일 12:00 ~ 22:00,https://place.map.kakao.com/1292795303#review
갈비,서대문원조통술집,3.2,15,37,서울 서대문구 통일로 109,,,02-362-3048,"토,일 12:00 ~ 23:00",https://place.map.kakao.com/11143903#review
"제과,베이커리",파리크라상 반포서래점,4.3,23,37,서울 서초구 서래로5길 2,,,02-3478-9139,매일 07:00 ~ 23:00,https://place.map.kakao.com/2067214806#review
"게,대게",삼순이게장,3.1,8,37,서울 강서구 방화동로 56,,,02-2663-5292,매일 10:00 ~ 22:00,https://place.map.kakao.com/21311158#review
술집,볼레로,2.3,3,37,서울 용산구 우사단로4길 5,,,,영업시간 화~일 16:00 ~ 22:00,https://place.map.kakao.com/80089897#review
커피전문점,로덴드론,4.1,43,37,서울 서대문구 연희로25길 82,,,02-332-2288,매일 08:00 ~ 23:00,https://place.map.kakao.com/713910933#review
"제과,베이커리",파파브레드,4.7,22,37,서울 서대문구 북아현로2안길 6 1층,,,02-363-0355,월~토 06:00 ~ 01:00,https://place.map.kakao.com/15836783#review
"찌개,전골",신의주부대찌개 시청점,2.3,9,37,서울 중구 세종대로18길 24,,,02-3789-1640,월~토 11:00 ~ 22:00,https://place.map.kakao.com/20371401#review
일본식주점,코다차야 홍대점,3.3,23,37,서울 마포구 와우산로 48 로하스타워 지하1층 101~110호,,,02-322-6666,영업시간 매일 17:00 ~ 03:00,https://place.map.kakao.com/23540362#review
닭요리,오성닭한마리,3.4,13,37,서울 마포구 월드컵북로54길 17 사보이시티디엠씨 지하 1층 B109~111호,,,02-303-8998,매일 11:00 ~ 22:00,https://place.map.kakao.com/1585088750#review
분식,동경암,4.1,11,37,서울 종로구 종로 14,,,02-722-3775,"토,일요일",https://place.map.kakao.com/8257778#review
갈비,흥부골숯불돼지왕갈비 (2021년10월14일까지 휴업),4.1,15,37,서울 송파구 백제고분로33길 35,,,02-418-0003,매일 11:40 ~ 23:00,https://place.map.kakao.com/827156157#review
중식,로이에프앤비 초능력,3.8,8,37,서울 성북구 성북로5길 6 1층,,,070-4348-0001,,https://place.map.kakao.com/23779742#review
"해물,생선",군산찜,3.5,26,37,서울 마포구 새터산길 2,,,02-306-3977,화~일 11:00 ~ 22:00,https://place.map.kakao.com/16050290#review
"족발,보쌈",족발야시장 성수점,5,3,37,서울 성동구 광나루로 325 1층,,,02-499-4969,매일 14:00 ~ 01:00,https://place.map.kakao.com/1980594632#review
"제과,베이커리",황인상브레드,4.1,21,37,서울 마포구 백범로 199 메트로디오빌 1층 104호,,,02-702-4312,월~토 08:00 ~ 22:00,https://place.map.kakao.com/1422973610#review
커피전문점,스타벅스 영등포신길점,4,25,37,"서울 영등포구 신길로 137 1,2층",,,1522-3232,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/26316695#review
국수,치면식당,2.7,14,37,서울 중구 동호로5길 18,,,,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:00,https://place.map.kakao.com/1410745899#review
일본식라면,킨로우라멘,2.4,24,37,서울 동작구 국사봉2길 6,,,070-7755-6425,"토,일 11:30 ~ 22:00",https://place.map.kakao.com/302162166#review
이탈리안,미스타파스타,4.1,9,37,서울 동작구 여의대방로22길 4,,,02-6014-4850,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,https://place.map.kakao.com/2145741061#review
"육류,고기",봉고기 신도림본점,4.1,14,37,서울 구로구 경인로 619-3,,,02-3667-8426,,https://place.map.kakao.com/1151964774#review
"호프,요리주점",역전할머니맥주 신도림점,4.8,4,37,서울 구로구 경인로67길 23,,,,영업시간 토 16:00 ~ 03:00,https://place.map.kakao.com/883859571#review
"해물,생선",동서네낙지 신도림점,4.3,6,37,서울 구로구 신도림로 29 신성빌딩 1층,,,02-2633-2868,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 16:00 ~ 17:00,https://place.map.kakao.com/737831592#review
"육류,고기",한우정육마당 구로점,4.1,18,37,서울 관악구 시흥대로164길 3,,,02-867-0070,토 12:00 ~ 22:00,https://place.map.kakao.com/16300902#review
"육류,고기",육회공작소 신림점,2.8,6,37,서울 관악구 신림로59길 8-3 2층,,,02-884-4827,"영업시간 토,일 16:00 ~ 04:00",https://place.map.kakao.com/565350702#review
"초밥,롤",봉스시,3.3,22,37,서울 양천구 은행정로7길 25,,,02-2604-3353,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,https://place.map.kakao.com/965117321#review
실내포장마차,윤정포장마차,2.6,17,37,서울 양천구 중앙로34길 19,,,,영업시간 매일 15:30 ~ 22:00,https://place.map.kakao.com/16332273#review
닭요리,신정닭발 본점,4,8,37,서울 양천구 중앙로34길 6,,,02-2642-9918,"영업시간 금,토 16:00 ~ 04:00",https://place.map.kakao.com/186980356#review
"초밥,롤",스시준 잠실점,2.8,6,37,서울 송파구 올림픽로35다길 32 지하1층,,,02-419-0627,매일 11:30 ~ 22:00,https://place.map.kakao.com/10041629#review
중화요리,복성각,3.2,56,37,서울 서대문구 명물1길 24,,,02-364-1522,매일 11:30 ~ 21:00,https://place.map.kakao.com/7892863#review
"육류,고기",지리산왕재봉흑돼지 암사점,4.1,36,37,서울 강동구 상암로 26 1층,,,02-3426-5120,매일 11:00 ~ 22:00,https://place.map.kakao.com/335645383#review
회,팔오수산,4,1,37,서울 강동구 상암로 22 1층,,,02-3426-8585,월~토 14:00 ~ 02:00,https://place.map.kakao.com/93971808#review
이탈리안,가디록,4.1,14,37,서울 강남구 도산대로45길 18-4 2층,,,02-6404-6815,크타임월~토 15:00 ~ 18:00,https://place.map.kakao.com/8203089#review
카페,보틀라운지,4.8,28,37,서울 서대문구 홍연길 26 1층,,,02-3144-0703,화~일 10:00 ~ 21:00,https://place.map.kakao.com/1480755504#review
카페,오펠레,4.4,17,37,서울 마포구 독막로 291-5 1층,,,02-707-2712,토 12:00 ~ 22:00,https://place.map.kakao.com/1354818443#review
"곱창,막창",신촌황소곱창 영등포직영점,2.1,12,37,서울 영등포구 영중로4길 15 1층,,,,매일 14:00 ~ 02:00,https://place.map.kakao.com/20065955#review
디저트카페,메이로드,3.6,9,37,"서울 구로구 오류로 37-2 1,2층",,,02-2060-7466,월~토 11:30 ~ 21:00,https://place.map.kakao.com/838978979#review
"육류,고기",우방정육식당,3,9,37,서울 구로구 부일로1길 110,,,02-2615-4651,,https://place.map.kakao.com/16527583#review
아구,원마산아구찜 본관,4.3,25,37,서울 마포구 토정로 282,,,02-719-0687,"토,일 11:30 ~ 22:00",https://place.map.kakao.com/10344387#review
"육류,고기",고기여행,2.2,9,37,서울 동대문구 고산자로 428-1 1층,,,02-915-3437,매일 10:30 ~ 22:00,https://place.map.kakao.com/15772665#review
햄버거,PPS,3.9,18,37,서울 용산구 한강대로50길 24 1층,,,02-6083-4949,화~토 11:30 ~ 22:00 · 브레이크타임 화~토 15:30 ~ 17:00,https://place.map.kakao.com/26925620#review
"육류,고기",가소 이태원점,3.5,6,37,서울 용산구 이태원로 140-1 3층,,,02-794-9282,,https://place.map.kakao.com/1310158971#review
커피전문점,투썸플레이스 파인애비뉴점,3,4,37,서울 중구 을지로 100,,,02-6031-0029,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/1030563249#review
"스테이크,립",경성함바그 현대시티아울렛 동대문점,4.3,3,37,서울 중구 장충단로13길 20 현대시티타워 지하2층,,,02-2283-2243,매일 11:00 ~ 22:30,https://place.map.kakao.com/410511589#review
중화요리,야오마라탕,3,2,37,서울 중구 장충단로13길 20 현대시티아울렛 동대문점 지하 2층,,,,,https://place.map.kakao.com/410511589#review
카페,낟더쌔임,4.5,11,37,서울 서대문구 서소문로 61 1층,,,02-393-1541,,https://place.map.kakao.com/1574346799#review
"족발,보쌈",정영진허브영양족발,4.6,31,37,서울 동대문구 휘경로3길 11-2,,,02-967-6295,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/1345425954#review
디저트카페,빙고,5,11,37,서울 동대문구 경희대로4길 73 1층,,,02-960-1838,토요일,https://place.map.kakao.com/437660159#review
태국음식,왕타이,3.9,77,37,서울 용산구 이태원로 151 영화빌딩 3층,,,02-749-2746,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,https://place.map.kakao.com/11658298#review
아이스크림,익선고로,3.6,8,37,서울 종로구 수표로28길 33-9,,,,,https://place.map.kakao.com/207270391#review
한식,충무로청국장,4.1,16,37,서울 중구 퇴계로41길 7 1층,,,02-2275-7903,토 11:00 ~ 21:00,https://place.map.kakao.com/21396811#review
중화요리,크리스탈제이드 상하이팰리스 잠원점,4.5,30,37,서울 서초구 신반포로33길 27 파스텔플라자 1층,,,02-532-8429,매일 11:30 ~ 22:00,https://place.map.kakao.com/213272862#review
두부전문점,미당순두부,4.1,22,37,서울 종로구 청계천로 97-12 1층,,,02-2277-8090,월~토 10:30 ~ 21:30,https://place.map.kakao.com/8696442#review
햄버거,더블식스버거,4.4,14,37,서울 종로구 종로39길 6 1층,,,02-6368-6663,월~토 10:00 ~ 21:30,https://place.map.kakao.com/9130101#review
중화요리,호접몽,3.6,17,37,서울 노원구 중계로18길 9,,,02-939-8082,크타임화~일 14:30 ~ 16:30,https://place.map.kakao.com/8177898#review
"돈까스,우동",바삭알까스,3.2,26,37,서울 광진구 능동로49길 15,,,02-6401-3895,매일 11:30 ~ 21:00,https://place.map.kakao.com/637019200#review
한식,신화푸드빌리지 서울창동점,3.7,11,37,서울 도봉구 도봉로 526 2층,,,02-3297-3770,,https://place.map.kakao.com/1219893479#review
